teacherid,year,mathscore,numaides,treatment,schoolid,grade,yr1_treatment
50156,2014,1173.154,4,1,22,5,2012
50157,2014,1093.333,4,1,22,5,2008
50158,2014,1152.963,2,0,22,5,0
50159,2014,1269.077,2,0,23,5,0
50160,2014,1164.467,4,1,23,5,2011
50161,2014,1171.226,4,1,23,5,2012
50162,2014,1297.04,4,1,23,5,2008
50163,2014,1137.25,2,0,24,5,0
50164,2014,1239.828,2,0,24,5,0
50165,2014,1170.156,4,1,24,5,2007
50166,2014,1231.063,2,0,24,5,0
50167,2014,1137.875,2,0,24,5,0
50168,2014,1195.719,4,1,24,5,2010
50169,2014,1163.318,2,0,25,5,0
50170,2014,1087.367,2,0,25,5,0
50171,2014,1106.826,2,0,25,5,0
50172,2014,1093.531,2,0,25,5,0
50173,2014,1183.042,4,1,25,5,2006
50174,2014,1240.379,2,0,25,5,0
50175,2014,1191.609,2,0,25,5,0
50176,2014,1149.4,2,0,26,5,0
50177,2014,1181.435,2,0,26,5,0
50178,2014,1162.8,4,1,26,5,2005
50179,2014,1156.476,2,0,26,5,0
50180,2014,1163.8,4,1,26,5,2005
50181,2014,1106.409,4,1,26,5,2006
50182,2014,1121.308,2,0,26,5,0
50183,2014,1232.875,2,0,27,5,0
50184,2014,1211.042,2,0,27,5,0
50185,2014,1209.593,2,0,27,5,0
50186,2014,1236.708,4,1,27,5,2007
50187,2014,1138.077,2,0,27,5,0
50188,2014,1207.375,4,1,27,5,2004
50189,2014,1196.938,4,1,27,5,2012
50190,2014,1204.045,2,0,28,5,0
50191,2014,1056.778,4,1,28,5,2012
50192,2014,1144.19,2,0,28,5,0
50193,2014,1215.6,4,1,28,5,2007
50194,2014,1109.536,2,0,28,5,0
50195,2014,1155.84,4,1,29,5,2007
50196,2014,1158.767,4,1,29,5,2006
50197,2014,1051.565,4,1,29,5,2008
50198,2014,1121.161,2,0,29,5,0
50199,2014,1147.542,2,0,29,5,0
50200,2014,1413.048,5,1,30,5,2012
50201,2014,1275.321,4,1,30,5,2008
50202,2014,1125,2,0,30,5,0
50203,2014,1190.567,2,0,30,5,0
50204,2014,1219.905,4,1,30,5,2008
50205,2014,1154.083,2,0,30,5,0
50206,2014,1159.781,4,1,30,5,2007
50207,2014,1028.296,4,1,31,5,2010
50208,2014,1189.261,4,1,31,5,2006
50209,2014,1134.37,2,0,31,5,0
50210,2014,1074,2,0,31,5,0
50211,2014,1156.935,2,0,31,5,0
50212,2014,1209.708,4,1,31,5,2012
50213,2014,1022.043,2,0,31,5,0
50214,2014,1162.767,4,1,32,5,2008
50215,2014,1056.286,2,0,32,5,0
50216,2014,1093.923,4,1,32,5,2009
50217,2014,1126.038,2,0,32,5,0
50218,2014,1218.966,4,1,32,5,2006
50219,2014,1197.19,2,0,32,5,0
50220,2014,1178,4,1,33,5,2006
50221,2014,1104.522,2,0,33,5,0
50222,2014,1153.435,2,0,33,5,0
50223,2014,1277.808,4,1,33,5,2007
50224,2014,1221.385,4,1,33,5,2011
50225,2014,1166.815,2,0,33,5,0
50226,2014,1179.042,2,0,34,5,0
50227,2014,1183.435,4,1,34,5,2012
50228,2014,1225.192,4,1,34,5,2011
50229,2014,1071.087,2,0,34,5,0
50230,2014,1197.467,2,0,34,5,0
50231,2014,1055,2,0,34,5,0
50232,2014,1185.304,4,1,34,5,2006
50233,2014,1171.281,2,0,35,5,0
50234,2014,1168.167,2,0,35,5,0
50235,2014,1326.476,4,1,35,5,2008
50236,2014,1075.808,2,0,35,5,0
50237,2014,1090.438,2,0,36,5,0
50238,2014,1319.094,2,0,36,5,0
50239,2014,1114.762,2,0,36,5,0
50240,2014,1138,2,0,36,5,0
50241,2014,1146.034,2,0,36,5,0
50242,2014,1310.563,4,1,36,5,2009
50243,2014,1137.063,2,0,37,5,0
50244,2014,1162.281,4,1,37,5,2008
50245,2014,1318.308,4,1,37,5,2006
50246,2014,1298.375,4,1,37,5,2011
50247,2014,1237.2,4,1,37,5,2006
50248,2014,1263.143,2,0,37,5,0
50249,2014,1063.033,2,0,38,5,0
50250,2014,1120.083,2,0,38,5,0
50251,2014,1195.138,4,1,38,5,2007
50252,2014,1017.821,2,0,38,5,0
50253,2014,1140.452,4,1,38,5,2012
50254,2014,1141.586,4,1,38,5,2004
50255,2014,1197.867,4,1,39,5,2005
50256,2014,1286.76,4,1,39,5,2008
50257,2014,1280.379,4,1,39,5,2004
50258,2014,1143.077,2,0,39,5,0
50259,2014,1195,2,0,39,5,0
50260,2014,1212.037,4,1,39,5,2004
50261,2014,1178.654,4,1,40,5,2006
50262,2014,1129.481,4,1,40,5,2011
50263,2014,1247.609,2,0,40,5,0
50264,2014,1119,4,1,40,5,2008
50265,2014,1163.259,4,1,40,5,2009
50266,2014,1117.194,4,1,41,5,2009
50267,2014,1056.536,4,1,41,5,2012
50268,2014,1189.419,2,0,41,5,0
50269,2014,1066.903,4,1,41,5,2007
50270,2014,1129.391,4,1,41,5,2005
50271,2014,1073.125,4,1,41,5,2006
50272,2014,1020.185,4,1,41,5,2012
50273,2014,1162.542,2,0,42,5,0
50274,2014,1078.906,2,0,42,5,0
50275,2014,1038.828,2,0,42,5,0
50276,2014,1152,4,1,42,5,2010
50277,2014,1135.419,2,0,42,5,0
50278,2014,1153.034,2,0,43,5,0
50279,2014,1017.238,4,1,43,5,2006
50280,2014,1188.321,2,0,43,5,0
50281,2014,1106.857,4,1,43,5,2010
50282,2014,1055.552,2,0,43,5,0
50283,2014,1274.464,4,1,44,5,2011
50284,2014,1219.92,4,1,44,5,2010
50285,2014,1206.032,4,1,44,5,2006
50286,2014,1209.652,4,1,44,5,2009
30001,2015,1247.318,4,1,1,3,2008
30002,2015,1285.968,4,1,2,3,2004
30003,2015,1181.87,2,0,3,3,0
30004,2015,1075.591,2,0,4,3,0
30005,2015,1112.467,2,0,5,3,0
30006,2015,1172.963,2,0,6,3,0
30007,2015,1193.091,4,1,7,3,2012
30008,2015,1125.96,4,1,8,3,2010
30009,2015,1191.333,4,1,9,3,2010
30010,2015,1176.88,2,0,10,3,0
30011,2015,1106.323,4,1,11,3,2005
30012,2015,1250.533,2,0,12,3,0
30013,2015,1089.429,4,1,13,3,2005
30014,2015,1189.864,4,1,14,3,2007
30015,2015,1306.643,4,1,15,3,2011
30016,2015,1205.19,4,1,16,3,2011
30017,2015,1135.955,2,0,17,3,0
30018,2015,1105.448,4,1,18,3,2012
30019,2015,1235.111,2,0,19,3,0
30020,2015,1071.742,4,1,20,3,2006
30021,2015,1146.048,2,0,21,3,0
30022,2015,1221.25,4,1,22,3,2007
30023,2015,1266.381,4,1,23,3,2004
30024,2015,1131.423,4,1,24,3,2008
30025,2015,1150.476,2,0,25,3,0
30026,2015,997.7143,4,1,26,3,2004
30027,2015,1300.813,4,1,27,3,2012
30028,2015,1135.478,2,0,28,3,0
30029,2015,1226.645,4,1,29,3,2009
30030,2015,1311.545,4,1,30,3,2006
30031,2015,1024.773,2,0,31,3,0
30032,2015,1112.818,4,1,32,3,2007
30033,2015,1243.172,4,1,33,3,2006
30034,2015,1182,2,0,34,3,0
30035,2015,1305.967,4,1,35,3,2005
30036,2015,1228.741,4,1,36,3,2008
30037,2015,1225.828,2,0,37,3,0
30038,2015,1195.742,4,1,38,3,2007
30039,2015,1235.227,2,0,39,3,0
30040,2015,1269.571,4,1,40,3,2008
30041,2015,1152.387,4,1,41,3,2008
30042,2015,1259,4,1,42,3,2010
30043,2015,1320.071,4,1,43,3,2007
30044,2015,1282.9,4,1,44,3,2008
30045,2015,1221.25,4,1,1,3,2007
30046,2015,1213.958,2,0,1,3,0
30047,2015,1197.906,2,0,1,3,0
30048,2015,1303.448,4,1,1,3,2005
30049,2015,1150.379,4,1,2,3,2004
30050,2015,1210.714,4,1,2,3,2007
30051,2015,1131.714,4,1,2,3,2006
30052,2015,1192.536,4,1,2,3,2012
30053,2015,1245.739,4,1,2,3,2010
30054,2015,1242.64,2,0,2,3,0
30055,2015,1284.423,2,0,3,3,0
30056,2015,1126.032,2,0,3,3,0
30057,2015,1153.182,2,0,3,3,0
30058,2015,1167.64,2,0,3,3,0
30059,2015,1139.038,2,0,3,3,0
30060,2015,1160.25,2,0,3,3,0
30061,2015,1181.963,4,1,4,3,2005
30062,2015,1158.036,4,1,4,3,2007
30063,2015,1292.71,4,1,4,3,2004
30064,2015,1120.355,4,1,4,3,2005
30065,2015,1095.645,2,0,5,3,0
30066,2015,1168.88,2,0,5,3,0
30067,2015,1131.172,2,0,5,3,0
30068,2015,1255.643,4,1,5,3,2006
30069,2015,1166.37,4,1,5,3,2010
30070,2015,1051.533,2,0,5,3,0
30071,2015,1302.739,4,1,5,3,2007
30072,2015,1210.615,2,0,6,3,0
30073,2015,1406.32,4,1,6,3,2005
30074,2015,1104.4,2,0,6,3,0
30075,2015,1207.348,4,1,6,3,2008
30076,2015,1206.296,4,1,7,3,2006
30077,2015,1092.167,2,0,7,3,0
30078,2015,1234.524,4,1,7,3,2005
30079,2015,1099.192,2,0,7,3,0
30080,2015,1008.857,4,1,7,3,2007
30081,2015,1235.955,4,1,7,3,2004
30082,2015,1305.625,4,1,7,3,2011
30083,2015,1117.071,4,1,8,3,2010
30084,2015,945.1613,2,0,8,3,0
30085,2015,1099.419,2,0,8,3,0
30086,2015,1101.739,4,1,8,3,2009
30087,2015,1031.032,2,0,8,3,0
30088,2015,1129,2,0,8,3,0
30089,2015,1182.852,4,1,9,3,2006
30090,2015,1413.318,4,1,9,3,2010
30091,2015,1218.548,4,1,9,3,2012
30092,2015,1210.8,4,1,9,3,2012
30093,2015,1249.16,4,1,9,3,2011
30094,2015,1114.565,2,0,9,3,0
30095,2015,1137.875,4,1,10,3,2011
30096,2015,1197.957,2,0,10,3,0
30097,2015,1182.767,2,0,10,3,0
30098,2015,1076.448,2,0,10,3,0
30099,2015,1193.667,2,0,10,3,0
30100,2015,1137.8,2,0,10,3,0
30101,2015,1174.087,2,0,11,3,0
30102,2015,1094.387,2,0,11,3,0
30103,2015,1145.708,4,1,11,3,2009
30104,2015,1133.476,4,1,11,3,2007
30105,2015,1178.731,2,0,11,3,0
30106,2015,991.0769,4,1,11,3,2009
30107,2015,1097.923,2,0,12,3,0
30108,2015,1155.259,2,0,12,3,0
30109,2015,1242.577,4,1,12,3,2007
30110,2015,1264.524,4,1,12,3,2005
30111,2015,1154.455,2,0,12,3,0
30112,2015,1203.435,2,0,13,3,0
30113,2015,1202.9,4,1,13,3,2009
30114,2015,1144.5,2,0,13,3,0
30115,2015,1231.724,2,0,13,3,0
30116,2015,1224,2,0,13,3,0
30117,2015,1111.778,2,0,13,3,0
30118,2015,1242.773,2,0,14,3,0
30119,2015,1284.621,4,1,14,3,2011
30120,2015,1148.444,2,0,14,3,0
30121,2015,1238.433,2,0,14,3,0
30122,2015,1234.7,5,1,14,3,2009
30123,2015,1140.652,2,0,15,3,0
30124,2015,1231.857,2,0,15,3,0
30125,2015,1165.037,2,0,15,3,0
30126,2015,1213.387,2,0,15,3,0
30127,2015,1282.478,2,0,15,3,0
30128,2015,1201.464,4,1,16,3,2008
30129,2015,1191.667,5,1,16,3,2009
30130,2015,1184,2,0,16,3,0
30131,2015,1097.762,2,0,16,3,0
30132,2015,1101.344,2,0,16,3,0
30133,2015,1284.909,4,1,16,3,2006
30134,2015,1057.724,2,0,17,3,0
30135,2015,1222.304,4,1,17,3,2011
30136,2015,1076.174,2,0,17,3,0
30137,2015,1027.913,4,1,17,3,2005
30138,2015,1146.095,4,1,18,3,2005
30139,2015,1091.522,4,1,18,3,2007
30140,2015,1093.167,4,1,18,3,2009
30141,2015,1098.29,2,0,18,3,0
30142,2015,1103.5,2,0,18,3,0
30143,2015,1139.125,4,1,19,3,2011
30144,2015,1219.969,2,0,19,3,0
30145,2015,1127.483,4,1,19,3,2011
30146,2015,1143.385,2,0,19,3,0
30147,2015,1183.7,4,1,19,3,2012
30148,2015,1168.222,2,0,19,3,0
30149,2015,1184.28,2,0,19,3,0
30150,2015,1157.067,2,0,20,3,0
30151,2015,1159.917,4,1,20,3,2006
30152,2015,1200.828,4,1,20,3,2007
30153,2015,1215.48,2,0,20,3,0
30154,2015,1139.273,4,1,20,3,2004
30155,2015,1226.469,4,1,20,3,2008
30156,2015,1224.909,5,1,21,3,2011
30157,2015,1207,4,1,21,3,2012
30158,2015,1146.286,4,1,21,3,2010
30159,2015,1211.4,4,1,21,3,2005
30160,2015,1210.619,4,1,21,3,2010
30161,2015,914.5833,2,0,22,3,0
30162,2015,1003,4,1,22,3,2012
30163,2015,1149.36,2,0,22,3,0
30164,2015,950.48,2,0,22,3,0
30165,2015,1074.37,4,1,22,3,2005
30166,2015,1090.4,2,0,23,3,0
30167,2015,1227.594,4,1,23,3,2012
30168,2015,1135.571,2,0,23,3,0
30169,2015,1144.077,2,0,23,3,0
30170,2015,1189.719,4,1,23,3,2006
30171,2015,1235.719,2,0,23,3,0
30172,2015,1193.24,2,0,23,3,0
30173,2015,1236.033,4,1,24,3,2006
30174,2015,1203.214,4,1,24,3,2007
30175,2015,1162.045,2,0,24,3,0
30176,2015,1195.609,4,1,24,3,2004
30177,2015,1118.333,2,0,24,3,0
30178,2015,1159.417,2,0,25,3,0
30179,2015,1120.259,2,0,25,3,0
30180,2015,1150.682,4,1,25,3,2005
30181,2015,1096.52,2,0,25,3,0
30182,2015,1127.091,2,0,26,3,0
30183,2015,1135.75,4,1,26,3,2007
30184,2015,1166.583,2,0,26,3,0
30185,2015,1095.063,4,1,26,3,2004
30186,2015,1073.968,4,1,26,3,2006
30187,2015,1040.63,2,0,26,3,0
30188,2015,1114.571,4,1,27,3,2012
30189,2015,1185.5,2,0,27,3,0
30190,2015,1229.409,2,0,27,3,0
30191,2015,1106.563,4,1,27,3,2010
30192,2015,1165.889,4,1,28,3,2010
30193,2015,1169.621,4,1,28,3,2012
30194,2015,1069.379,2,0,28,3,0
30195,2015,1164.696,2,0,28,3,0
30196,2015,1247.391,4,1,29,3,2004
30197,2015,1155.5,2,0,29,3,0
30198,2015,1269.433,2,0,29,3,0
30199,2015,1144.714,4,1,29,3,2008
30200,2015,1084.182,2,0,29,3,0
30201,2015,1135.259,2,0,29,3,0
30202,2015,1133.269,2,0,30,3,0
30203,2015,1213.952,4,1,30,3,2004
30204,2015,1189.6,4,1,30,3,2004
30205,2015,1300,4,1,30,3,2008
30206,2015,1310.586,4,1,30,3,2009
30207,2015,1042.29,2,0,31,3,0
30208,2015,1078.069,4,1,31,3,2006
30209,2015,1210,4,1,31,3,2009
30210,2015,952.8125,2,0,31,3,0
30211,2015,1069.871,2,0,31,3,0
30212,2015,1146.5,2,0,32,3,0
30213,2015,1334,2,0,32,3,0
30214,2015,1136.2,2,0,32,3,0
30215,2015,1137.261,2,0,32,3,0
30216,2015,1175.545,2,0,32,3,0
30217,2015,1209.806,4,1,32,3,2006
30218,2015,1133.615,2,0,33,3,0
30219,2015,1214.591,4,1,33,3,2007
30220,2015,1238.448,4,1,33,3,2004
30221,2015,1153.677,2,0,33,3,0
30222,2015,1041.429,4,1,34,3,2011
30223,2015,1089.478,2,0,34,3,0
30224,2015,1104.88,2,0,34,3,0
30225,2015,1159.292,4,1,34,3,2004
30226,2015,1123.115,2,0,35,3,0
30227,2015,1209,4,1,35,3,2005
30228,2015,1241.857,4,1,35,3,2011
30229,2015,1182,2,0,35,3,0
30230,2015,1222,4,1,35,3,2012
30231,2015,1160.29,2,0,36,3,0
30232,2015,1262.645,2,0,36,3,0
30233,2015,1101.13,2,0,36,3,0
30234,2015,1197.966,2,0,36,3,0
30235,2015,1222,2,0,36,3,0
30236,2015,1207.429,4,1,37,3,2009
30237,2015,1135.364,4,1,37,3,2007
30238,2015,1280.308,4,1,37,3,2008
30239,2015,1223.704,2,0,37,3,0
30240,2015,1229.52,2,0,37,3,0
30241,2015,1122.76,2,0,37,3,0
30242,2015,1290.103,4,1,38,3,2012
30243,2015,1131.071,2,0,38,3,0
30244,2015,1082.556,2,0,38,3,0
30245,2015,1119.344,4,1,38,3,2006
30246,2015,1175.136,2,0,38,3,0
30247,2015,1248.692,4,1,38,3,2012
30248,2015,1140.889,2,0,38,3,0
30249,2015,1225.238,4,1,39,3,2006
30250,2015,1215.467,4,1,39,3,2009
30251,2015,1318.545,4,1,39,3,2008
30252,2015,1125.069,2,0,39,3,0
30253,2015,1257.364,4,1,39,3,2004
30254,2015,1214.531,2,0,40,3,0
30255,2015,1189.238,2,0,40,3,0
30256,2015,1144,4,1,40,3,2007
30257,2015,1168.958,2,0,40,3,0
30258,2015,1134.185,2,0,40,3,0
30259,2015,1089.286,4,1,40,3,2007
30260,2015,1298.5,4,1,40,3,2010
30261,2015,1101.321,4,1,41,3,2012
30262,2015,1108.963,2,0,41,3,0
30263,2015,1214.774,2,0,41,3,0
30264,2015,1229.174,2,0,41,3,0
30265,2015,1143.238,2,0,41,3,0
30266,2015,1156.148,2,0,41,3,0
30267,2015,1164.4,4,1,42,3,2010
30268,2015,1186.367,2,0,42,3,0
30269,2015,1200.346,2,0,42,3,0
30270,2015,1129.417,4,1,42,3,2005
30271,2015,1129.321,2,0,42,3,0
30272,2015,1218.4,4,1,42,3,2004
30273,2015,1135.762,2,0,42,3,0
30274,2015,1112.87,4,1,43,3,2009
30275,2015,1246.429,2,0,43,3,0
30276,2015,1162.214,2,0,43,3,0
30277,2015,1110.455,4,1,43,3,2007
30278,2015,1066.905,2,0,43,3,0
30279,2015,1155.92,2,0,43,3,0
30280,2015,1209.704,4,1,43,3,2011
30281,2015,1133.548,2,0,44,3,0
30282,2015,1279.136,4,1,44,3,2004
30283,2015,1296.08,2,0,44,3,0
30284,2015,1097.379,4,1,44,3,2011
30285,2015,1193.455,4,1,44,3,2012
30286,2015,1208.708,2,0,44,3,0
30287,2015,1090.793,2,0,44,3,0
40001,2015,1146.531,2,0,1,4,0
40002,2015,1212,4,1,2,4,2011
40003,2015,1273,2,0,3,4,0
40004,2015,1174.966,4,1,4,4,2011
40005,2015,1146.92,2,0,5,4,0
40006,2015,1152.935,2,0,6,4,0
40007,2015,1061.364,2,0,7,4,0
40008,2015,1212.667,3,1,8,4,2005
40009,2015,1182.484,2,0,9,4,0
40010,2015,1024.333,2,0,10,4,0
40011,2015,1191.667,2,0,11,4,0
40012,2015,1076.92,4,1,12,4,2008
40013,2015,1327.767,2,0,13,4,0
40014,2015,1121.071,4,1,14,4,2012
40015,2015,1270.885,4,1,15,4,2010
40016,2015,1279.238,4,1,16,4,2006
40017,2015,1220.714,4,1,17,4,2005
40018,2015,1114.231,2,0,18,4,0
40019,2015,1214.095,2,0,19,4,0
40020,2015,1215.625,4,1,20,4,2009
40021,2015,1252.762,2,0,21,4,0
40022,2015,1150,2,0,22,4,0
40023,2015,1163.455,4,1,23,4,2012
40024,2015,1241.435,4,1,24,4,2010
40025,2015,1104.667,4,1,25,4,2009
40026,2015,1128.88,2,0,26,4,0
40027,2015,1184.696,2,0,27,4,0
40028,2015,1214.24,2,0,28,4,0
40029,2015,1091.571,2,0,29,4,0
40030,2015,1187.296,2,0,30,4,0
40031,2015,1256.571,4,1,31,4,2012
40032,2015,1134.524,2,0,32,4,0
40033,2015,1123.808,2,0,33,4,0
40034,2015,1238.871,4,1,34,4,2005
40035,2015,1267.214,4,1,35,4,2010
40036,2015,1068.4,2,0,36,4,0
40037,2015,1096.207,2,0,37,4,0
40038,2015,1153.682,3,1,38,4,2006
40039,2015,1206.652,4,1,39,4,2007
40040,2015,1203.571,2,0,40,4,0
40041,2015,1211.074,4,1,41,4,2007
40042,2015,1197.586,2,0,42,4,0
40043,2015,1238.231,2,0,43,4,0
40044,2015,1110.148,2,0,44,4,0
40045,2015,1047.957,2,0,1,4,0
40046,2015,1127.933,2,0,1,4,0
40047,2015,1171.483,2,0,1,4,0
40048,2015,1173.214,4,1,1,4,2008
40049,2015,1158.227,4,1,1,4,2009
40050,2015,1154.031,2,0,1,4,0
40051,2015,1185.724,4,1,2,4,2006
40052,2015,1130.476,4,1,2,4,2010
40053,2015,1116.083,4,1,2,4,2006
40054,2015,1138.609,4,1,2,4,2010
40055,2015,921.8636,2,0,2,4,0
40056,2015,1091.406,4,1,2,4,2004
40057,2015,1155.4,4,1,2,4,2012
40058,2015,1257,4,1,3,4,2012
40059,2015,1199.591,4,1,3,4,2009
40060,2015,1229.84,4,1,3,4,2009
40061,2015,1100.091,2,0,3,4,0
40062,2015,1233.963,4,1,3,4,2010
40063,2015,1058.69,2,0,4,4,0
40064,2015,1235.429,2,0,4,4,0
40065,2015,1295.69,2,0,4,4,0
40066,2015,1147.444,2,0,4,4,0
40067,2015,1093.423,2,0,5,4,0
40068,2015,1205.656,4,1,5,4,2006
40069,2015,1091.594,4,1,5,4,2004
40070,2015,1243.462,4,1,5,4,2010
40071,2015,1155.375,2,0,5,4,0
40072,2015,1259.5,4,1,5,4,2006
40073,2015,1212.333,2,0,5,4,0
40074,2015,1166.517,2,0,6,4,0
40075,2015,1110.048,2,0,6,4,0
40076,2015,1167.714,2,0,6,4,0
40077,2015,1232.677,4,1,6,4,2008
40078,2015,1171.857,2,0,6,4,0
40079,2015,1240.906,2,0,6,4,0
40080,2015,1154.563,4,1,6,4,2011
40081,2015,1179.16,2,0,7,4,0
40082,2015,1270.63,4,1,7,4,2006
40083,2015,1167.364,2,0,7,4,0
40084,2015,1165,2,0,7,4,0
40085,2015,1155.536,2,0,7,4,0
40086,2015,1120.833,2,0,8,4,0
40087,2015,1052.174,2,0,8,4,0
40088,2015,934.5357,2,0,8,4,0
40089,2015,1165.115,4,1,8,4,2012
40090,2015,1255.042,4,1,9,4,2005
40091,2015,1153.739,2,0,9,4,0
40092,2015,1152.719,2,0,9,4,0
40093,2015,1098.84,4,1,9,4,2011
40094,2015,1060.696,2,0,9,4,0
40095,2015,1192.724,4,1,9,4,2009
40096,2015,1199.414,2,0,9,4,0
40097,2015,1006.233,4,1,10,4,2005
40098,2015,1004.438,2,0,10,4,0
40099,2015,1072.409,4,1,10,4,2004
40100,2015,1210.957,4,1,10,4,2004
40101,2015,1128.767,2,0,10,4,0
40102,2015,992.9655,2,0,10,4,0
40103,2015,1174,4,1,11,4,2008
40104,2015,1198.12,2,0,11,4,0
40105,2015,1205.654,2,0,11,4,0
40106,2015,1283.438,4,1,11,4,2007
40107,2015,1044.857,2,0,11,4,0
40108,2015,1065.125,2,0,12,4,0
40109,2015,1222.667,2,0,12,4,0
40110,2015,1058.375,4,1,12,4,2007
40111,2015,1121.231,2,0,12,4,0
40112,2015,1098.857,4,1,12,4,2006
40113,2015,1044.643,2,0,12,4,0
40114,2015,1213.069,2,0,13,4,0
40115,2015,1240.231,2,0,13,4,0
40116,2015,1081,2,0,13,4,0
40117,2015,1189.417,2,0,13,4,0
40118,2015,1139.72,4,1,13,4,2011
40119,2015,1081.565,2,0,14,4,0
40120,2015,1083.968,4,1,14,4,2006
40121,2015,1045.931,2,0,14,4,0
40122,2015,1066.786,4,1,14,4,2007
40123,2015,1031.048,2,0,14,4,0
40124,2015,1261.677,4,1,14,4,2010
40125,2015,1135.786,4,1,14,4,2004
40126,2015,1280.348,4,1,15,4,2009
40127,2015,1158.708,4,1,15,4,2009
40128,2015,1238.786,4,1,15,4,2009
40129,2015,1114.036,4,1,15,4,2008
40130,2015,1048.5,4,1,16,4,2010
40131,2015,1150.692,2,0,16,4,0
40132,2015,1105.08,4,1,16,4,2012
40133,2015,1230.591,4,1,16,4,2007
40134,2015,1290.333,4,1,17,4,2005
40135,2015,1143.393,4,1,17,4,2006
40136,2015,1215.844,2,0,17,4,0
40137,2015,1196.406,4,1,17,4,2011
40138,2015,1099.391,2,0,17,4,0
40139,2015,1145.087,2,0,18,4,0
40140,2015,1233.37,4,1,18,4,2008
40141,2015,1348.393,2,0,18,4,0
40142,2015,1155.333,4,1,18,4,2009
40143,2015,1345.462,4,1,19,4,2009
40144,2015,1125.679,2,0,19,4,0
40145,2015,1059.292,4,1,19,4,2004
40146,2015,1089.885,2,0,19,4,0
40147,2015,1200.393,4,1,19,4,2011
40148,2015,1208.091,4,1,19,4,2011
40149,2015,1100.517,2,0,19,4,0
40150,2015,1206.923,2,0,20,4,0
40151,2015,1092.609,2,0,20,4,0
40152,2015,1128.208,2,0,20,4,0
40153,2015,1185.963,4,1,20,4,2004
40154,2015,1058.852,2,0,21,4,0
40155,2015,1178.542,2,0,21,4,0
40156,2015,1270.375,4,1,21,4,2006
40157,2015,1210.667,4,1,21,4,2004
40158,2015,1183.818,2,0,21,4,0
40159,2015,1193.531,4,1,21,4,2006
40160,2015,1172.167,2,0,22,4,0
40161,2015,1275.097,4,1,22,4,2010
40162,2015,1137.733,4,1,22,4,2007
40163,2015,1209.313,2,0,22,4,0
40164,2015,1141.381,4,1,22,4,2008
40165,2015,1039.762,4,1,22,4,2004
40166,2015,1107.233,2,0,22,4,0
40167,2015,1127.083,4,1,23,4,2008
40168,2015,1133.467,2,0,23,4,0
40169,2015,1106.5,2,0,23,4,0
40170,2015,1150.545,2,0,23,4,0
40171,2015,1188.286,4,1,24,4,2008
40172,2015,1172.045,2,0,24,4,0
40173,2015,1034.5,2,0,24,4,0
40174,2015,1093.815,2,0,24,4,0
40175,2015,1040.214,2,0,24,4,0
40176,2015,1076.452,2,0,24,4,0
40177,2015,1082.955,2,0,24,4,0
40178,2015,1083.3,2,0,25,4,0
40179,2015,1081.821,4,1,25,4,2005
40180,2015,1107.759,4,1,25,4,2005
40181,2015,1122.29,4,1,25,4,2005
40182,2015,1162.037,2,0,25,4,0
40183,2015,1090.926,2,0,25,4,0
40184,2015,1106.818,2,0,26,4,0
40185,2015,1266.391,2,0,26,4,0
40186,2015,1317.656,4,1,26,4,2011
40187,2015,1201,2,0,26,4,0
40188,2015,1290.8,4,1,26,4,2008
40189,2015,1250.227,4,1,26,4,2007
40190,2015,1180.586,2,0,27,4,0
40191,2015,1211.81,4,1,27,4,2011
40192,2015,1122.25,4,1,27,4,2006
40193,2015,1228.828,4,1,27,4,2008
40194,2015,1261,4,1,27,4,2004
40195,2015,1116.667,4,1,28,4,2010
40196,2015,1123.692,4,1,28,4,2005
40197,2015,1011.783,2,0,28,4,0
40198,2015,1001.867,2,0,28,4,0
40199,2015,1066.708,2,0,28,4,0
40200,2015,1063.906,4,1,28,4,2009
40201,2015,1030.963,2,0,29,4,0
40202,2015,1019.719,2,0,29,4,0
40203,2015,975.0833,2,0,29,4,0
40204,2015,1035.467,2,0,29,4,0
40205,2015,1030.043,2,0,30,4,0
40206,2015,1197.769,5,1,30,4,2012
40207,2015,1170.81,2,0,30,4,0
40208,2015,1070.333,2,0,30,4,0
40209,2015,1060.222,2,0,31,4,0
40210,2015,1284.8,4,1,31,4,2005
40211,2015,1248.833,4,1,31,4,2004
40212,2015,1169.4,4,1,31,4,2006
40213,2015,1299.556,4,1,31,4,2008
40214,2015,1124.619,4,1,31,4,2010
40215,2015,1125.417,2,0,32,4,0
40216,2015,1056.677,4,1,32,4,2010
40217,2015,983.4286,2,0,32,4,0
40218,2015,1088.429,4,1,32,4,2004
40219,2015,1133.8,4,1,32,4,2006
40220,2015,1143.182,2,0,32,4,0
40221,2015,1207.593,2,0,33,4,0
40222,2015,1161.5,2,0,33,4,0
40223,2015,1108.897,2,0,33,4,0
40224,2015,1178.609,2,0,33,4,0
40225,2015,1196.28,2,0,33,4,0
40226,2015,1110.875,2,0,33,4,0
40227,2015,1222.889,2,0,33,4,0
40228,2015,1127,2,0,34,4,0
40229,2015,1164.826,2,0,34,4,0
40230,2015,1128.258,4,1,34,4,2006
40231,2015,1186.182,2,0,34,4,0
40232,2015,1212.68,4,1,34,4,2007
40233,2015,1325.542,4,1,35,4,2006
40234,2015,1221.906,4,1,35,4,2005
40235,2015,1120.75,2,0,35,4,0
