S,compulsoryS,female,xpr,xpr2,lnearn
11,11,1,25.25061,637.5934,4.929334
10,10,0,34.60333,1197.39,-.8809606
14,11,0,25.26604,638.373,6.664714
11,11,0,23.91537,571.9451,6.080956
17,9,1,11.52295,132.7785,10.63233
16,10,0,25.03518,626.7604,4.551689
11,11,1,19.10412,364.9674,8.530077
12,12,1,13.83937,191.5281,8.086737
11,11,1,8.558749,73.25219,10.89903
14,12,0,9.164804,83.99362,8.802582
12,10,0,20.90569,437.0479,6.128853
10,9,0,16.26701,264.6157,6.365149
16,10,1,5.847871,34.1976,8.954327
16,9,1,2.411617,5.815897,13.19716
12,12,0,30.80989,949.249,2.161661
12,12,1,23.69919,561.6516,8.841214
15,10,1,10.14284,102.8773,10.12191
15,9,0,2.402458,5.771803,10.67659
16,11,0,26.29072,691.2021,4.123429
14,9,0,7.955603,63.29161,11.17384
14,10,1,5.900378,34.81446,10.34744
12,9,1,20.74399,430.313,8.40768
8,11,0,23.84303,568.4901,4.316067
12,11,0,12.16293,147.937,7.61509
13,11,0,5.498185,30.23003,8.363285
13,12,1,8.135015,66.17846,10.79612
11,11,1,5.074218,25.74769,10.91902
17,12,0,12.08431,146.0306,8.847835
12,12,0,29.53993,872.6077,1.621412
13,11,0,32.18479,1035.861,1.139564
13,11,0,2.062527,4.254018,10.04895
15,10,1,14.83437,220.0587,10.2172
17,12,0,22.6964,515.1264,6.690773
12,10,0,23.07779,532.5845,6.367146
10,10,0,9.579434,91.76556,7.315875
10,10,1,20.97317,439.8738,10.74045
14,11,0,14.99236,224.7709,5.297395
12,12,0,29.89664,893.8093,4.7476
16,10,1,5.619898,31.58326,10.54162
11,10,0,26.21676,687.3187,4.307191
14,12,1,5.400959,29.17036,12.60741
17,10,0,10.57247,111.7771,7.135984
11,11,0,13.39056,179.3072,5.177065
11,11,1,4.552129,20.72188,8.698185
16,11,0,13.04895,170.2752,7.159766
18,11,1,11.87767,141.0791,10.47521
16,9,1,11.7982,139.1976,11.03366
12,9,0,22.65215,513.1199,6.834386
18,12,1,4.911676,24.12457,12.00563
14,11,1,2.02887,4.116315,12.06545
10,10,1,26.48446,701.4266,5.386433
16,11,0,32.93076,1084.435,1.685285
16,12,1,22.92629,525.6146,8.80041
9,9,0,2.759218,7.613285,11.70477
12,10,0,10.31062,106.309,10.45207
15,10,0,3.255685,10.59948,7.447676
12,12,1,16.63022,276.5641,6.824269
16,12,1,23.97744,574.9176,9.496041
16,9,0,24.7155,610.8561,6.167733
11,11,1,11.60019,134.5644,8.612936
16,12,1,32.86758,1080.278,5.59028
11,9,1,13.8322,191.3298,8.549792
18,11,1,27.66521,765.3639,3.26655
12,12,0,5.699617,32.48563,8.427393
17,11,0,31.41811,987.0978,4.614448
10,10,0,29.63631,878.3107,3.746066
17,10,1,22.93202,525.8774,9.423698
15,10,0,3.619106,13.09793,10.16592
16,9,1,11.48756,131.964,11.45098
17,12,1,32.69917,1069.235,4.035766
13,10,0,11.65829,135.9158,7.044646
15,10,0,18.01396,324.5027,7.193784
13,10,0,6.01758,36.21127,12.59845
15,11,0,6.686495,44.70922,10.24025
16,11,1,26.53426,704.0671,5.508148
14,11,1,1.747481,3.053689,11.69725
11,9,0,28.36993,804.853,5.35427
13,11,0,25.92171,671.9351,3.435332
12,10,1,9.924014,98.48605,9.615523
13,11,1,24.99185,624.5923,3.936391
12,12,0,17.78812,316.4172,6.710066
18,10,1,32.56889,1060.732,4.055805
15,9,1,21.82047,476.1329,7.428272
13,10,0,2.7948,7.810909,11.08684
13,10,1,33.09252,1095.115,2.560598
11,11,1,29.32764,860.1106,3.885846
12,12,0,14.23645,202.6765,9.780479
11,11,0,7.163522,51.31604,8.474087
12,12,1,33.84736,1145.644,1.254734
9,9,0,25.0507,627.5374,6.899959
11,10,1,24.64561,607.4058,8.530646
10,10,0,4.038899,16.3127,9.309921
14,11,0,18.39313,338.3073,8.733226
12,12,0,20.17746,407.1299,7.083893
14,11,0,8.121877,65.96488,8.627591
13,11,1,10.15204,103.064,9.464859
16,11,1,15.8172,250.1837,8.836208
10,10,1,8.806176,77.54874,8.757257
17,10,0,3.307941,10.94248,8.637991
10,10,1,25.52556,651.554,5.996526
18,9,1,29.22346,854.0107,6.589774
11,11,0,15.22843,231.905,6.558089
16,10,0,9.272043,85.97079,7.962811
12,12,1,32.78341,1074.752,1.888351
12,11,1,30.92478,956.3419,4.724195
18,10,0,31.57418,996.9289,2.814685
14,11,1,9.732114,94.71404,9.565199
12,12,1,13.12224,172.1933,10.02933
16,11,0,7.493293,56.14944,7.908246
16,10,0,25.98423,675.1801,4.138268
11,10,0,19.58019,383.3839,7.626568
15,9,0,15.23598,232.135,8.705576
17,10,0,31.43851,988.3796,3.607985
11,11,1,4.517944,20.41182,11.52882
14,10,1,16.32187,266.4036,9.188876
12,10,0,14.46332,209.1875,6.459168
12,11,1,26.27551,690.4026,6.626335
15,11,0,23.36954,546.1356,4.561566
11,10,0,12.70003,161.2909,7.906357
10,11,1,1.128264,1.272979,9.577167
13,10,1,32.62039,1064.09,5.468069
10,10,0,17.78553,316.3252,7.387204
14,9,1,28.1054,789.9134,4.378047
18,10,0,17.41836,303.3993,7.774831
10,10,1,20.27785,411.191,6.936536
11,9,0,21.9174,480.3725,7.905576
10,10,0,13.67134,186.9056,6.863258
11,11,1,6.078048,36.94267,11.2116
17,11,0,20.81223,433.1487,7.215392
16,11,0,9.67869,93.67704,9.388412
10,10,1,24.19856,585.5703,6.872021
11,11,0,19.05693,363.1665,7.875573
18,9,0,20.91067,437.2561,7.33649
12,12,1,6.850844,46.93407,7.567687
14,11,0,30.77339,947.0018,3.148605
16,10,0,26.51491,703.0402,5.9554
13,10,1,28.8089,829.9528,4.958716
14,12,0,20.05606,402.2457,8.52207
15,12,0,2.34759,5.511178,8.164821
17,12,0,13.69149,187.457,9.717623
17,11,0,28.81843,830.5017,2.6042
10,10,0,31.89714,1017.427,2.249602
11,11,0,5.689454,32.36988,7.699594
10,10,1,6.323498,39.98663,10.4854
11,11,1,14.14811,200.169,8.438538
13,10,1,28.06365,787.5682,5.835251
15,9,1,9.190082,84.4576,11.96701
15,10,1,13.87927,192.6342,12.40304
10,10,0,4.696859,22.06048,8.774671
12,10,0,16.64322,276.9969,6.41801
9,9,0,29.70438,882.3503,3.704726
9,9,1,25.4605,648.2371,4.871996
18,10,1,12.83022,164.6147,9.040059
12,10,0,24.66051,608.1407,5.934609
11,11,1,28.96362,838.8915,5.891642
16,11,1,24.00117,576.056,5.459697
13,11,0,4.693662,22.03046,8.631914
13,10,1,30.09923,905.9634,4.482158
15,9,1,15.99057,255.6984,10.42674
14,10,1,17.05932,291.0204,8.174438
13,10,0,31.35289,983.004,4.325995
16,12,1,19.92259,396.9095,8.012746
16,9,0,31.73375,1007.031,2.268248
10,10,1,26.68704,712.1981,8.016789
16,10,0,12.75293,162.6373,9.131962
13,11,1,26.53986,704.3641,7.528853
9,9,1,30.68242,941.4112,2.515601
11,10,0,19.06845,363.606,6.149397
16,10,0,30.18929,911.3929,2.823458
16,10,1,10.56929,111.7098,12.65806
13,10,1,25.56405,653.5209,7.179213
17,11,1,28.75074,826.605,5.035528
17,12,1,6.51387,42.4305,10.71838
15,10,1,21.23296,450.8384,6.936957
18,9,1,26.06317,679.289,8.436824
11,12,1,1.247719,1.556802,10.34302
13,11,0,11.76106,138.3225,6.926351
15,12,1,8.583726,73.68035,9.970618
13,12,1,1.826934,3.337687,10.07537
17,10,0,13.87797,192.598,6.907618
12,11,0,1.732385,3.001159,8.843048
14,9,1,8.604017,74.02911,9.228957
14,10,0,6.463158,41.77241,7.512566
15,11,1,13.5856,184.5684,10.13883
14,11,0,27.78398,771.9494,4.879267
14,9,1,32.31501,1044.26,3.569903
12,12,0,28.26727,799.0387,3.70471
10,9,0,7.492172,56.13264,7.105152
15,11,1,13.00645,169.1678,11.40103
10,10,1,32.06761,1028.331,.8465385
13,11,0,19.94876,397.9532,7.427086
15,10,0,25.8978,670.6959,4.233049
16,12,1,24.71338,610.7513,5.884133
17,12,1,34.81731,1212.245,3.615895
11,10,1,14.27687,203.8289,9.452614
11,11,0,29.48465,869.3445,3.882073
14,12,0,32.07165,1028.591,1.639716
13,11,1,15.32912,234.9819,9.589594
14,9,0,20.73747,430.0428,7.851387
16,11,0,17.11856,293.0449,7.516451
16,9,1,29.89604,893.7729,5.410288
16,10,0,20.02143,400.8575,7.664252
18,12,1,12.5337,157.0937,9.120418
13,11,0,6.150815,37.83253,9.498204
12,11,1,1.266866,1.604951,10.09482
16,10,1,24.19278,585.2904,7.064483
12,9,0,19.67454,387.0874,6.296356
11,10,1,17.32348,300.1028,9.365172
9,10,1,18.40775,338.8452,7.563167
10,9,1,22.22432,493.9202,5.31429
13,10,0,17.30429,299.4385,7.558848
14,11,1,28.93045,836.9708,4.541394
11,11,0,7.55822,57.12669,8.062266
10,10,1,24.56624,603.5004,6.004374
11,10,0,14.36338,206.3068,6.745753
11,9,1,25.01399,625.6995,5.731149
14,10,0,6.297415,39.65744,8.191896
16,10,1,30.02258,901.3553,5.771713
13,10,0,5.865776,34.40732,8.469103
10,10,1,5.898227,34.78909,9.778758
14,11,1,25.90626,671.1341,4.456647
14,10,0,28.71163,824.3576,3.091886
15,11,1,13.04893,170.2745,10.22059
16,11,0,3.468246,12.02873,11.17626
16,9,0,12.29615,151.1954,9.868942
11,12,1,8.694333,75.59143,9.219496
12,12,1,8.364532,69.96539,9.782619
16,10,1,31.19942,973.4037,5.786144
13,9,1,22.17876,491.8975,6.692424
14,10,1,32.61676,1063.853,3.470813
16,12,1,29.95604,897.3645,4.120548
13,11,0,5.132931,26.34698,9.273997
15,12,0,6.29124,39.5797,9.58326
15,11,1,17.68357,312.7087,8.331074
12,10,1,31.00482,961.2986,2.438001
12,11,0,10.92643,119.3868,8.841206
11,10,0,31.37789,984.5717,2.537804
12,10,0,20.14912,405.9872,7.189952
15,9,0,26.41244,697.6168,4.680611
12,12,0,29.88948,893.3812,2.390913
17,9,0,28.38536,805.7289,5.520298
12,12,0,14.64813,214.5677,8.998735
13,9,0,15.37,236.2368,6.534125
14,11,0,16.94263,287.0526,7.401661
14,11,1,4.049039,16.39472,11.10662
16,11,1,34.7101,1204.791,4.404247
17,9,0,30.84217,951.2396,4.630853
15,11,1,28.88667,834.4399,5.264841
13,12,0,15.46229,239.0824,7.898967
13,9,1,26.61244,708.222,8.392239
10,9,1,14.19594,201.5248,9.283897
18,10,0,15.00429,225.1287,7.952771
12,12,1,17.9215,321.1801,9.525921
16,12,0,33.22016,1103.579,3.220576
11,11,0,5.409043,29.25775,8.833449
15,10,0,23.88941,570.704,3.083762
17,12,0,34.80419,1211.332,.4503242
12,11,1,5.009214,25.09223,9.439201
10,9,1,4.125751,17.02182,9.635126
15,12,0,5.707792,32.57889,8.96117
16,10,0,24.74718,612.4227,5.709419
9,9,1,27.37506,749.3937,3.618711
16,11,0,13.50131,182.2852,8.504806
17,10,0,3.280744,10.76328,11.222
13,9,1,29.84987,891.0146,5.025397
12,11,0,22.44017,503.5613,4.733475
18,12,0,10.34673,107.0548,7.076706
9,12,1,16.46637,271.1413,8.040082
13,11,0,11.94492,142.6812,9.174284
16,11,0,34.91548,1219.091,2.502265
17,11,1,27.40472,751.0188,7.055495
12,9,1,16.66056,277.5743,9.408484
11,11,0,33.15988,1099.578,3.433164
8,11,1,24.66584,608.4037,5.354454
13,11,0,5.186679,26.90164,7.801583
17,9,0,13.45769,181.1095,6.935746
10,10,0,4.850008,23.52257,6.991524
18,10,1,30.98361,959.984,4.996402
13,9,0,23.38799,546.998,7.936995
15,10,1,1.891559,3.577994,9.621489
16,11,0,11.28494,127.3498,8.963067
15,10,0,12.13653,147.2953,6.571222
13,11,0,9.482142,89.91103,10.91332
16,9,1,12.01522,144.3656,10.29872
13,10,0,13.01911,169.4972,9.445293
14,10,1,16.63142,276.6042,10.65417
16,11,1,16.49031,271.9305,8.210691
10,10,0,20.2536,410.2083,7.066026
13,9,1,26.36446,695.085,3.551106
12,11,0,22.05902,486.6003,4.558526
11,11,1,24.77422,613.762,4.598454
16,11,1,15.54291,241.5821,8.574482
13,11,0,25.49798,650.1468,5.672623
11,11,0,31.68298,1003.811,3.706825
15,9,0,1.539729,2.370766,9.022332
11,11,0,21.79638,475.0821,5.318677
14,12,1,6.104997,37.27098,10.77141
14,10,1,3.259492,10.62429,14.26599
17,11,0,31.23261,975.4757,4.843276
15,10,1,10.54934,111.2885,10.83767
13,9,1,24.12422,581.9781,8.016718
15,12,1,27.16651,738.0192,6.725914
11,9,0,10.4683,109.5853,7.77695
15,11,0,8.573263,73.50084,8.982132
12,10,1,21.23704,451.012,6.537814
16,10,1,30.09143,905.4943,2.096764
9,11,0,30.41998,925.3751,2.630416
12,11,1,11.31079,127.934,9.358833
16,11,1,21.0391,442.6436,10.47247
15,10,1,16.3716,268.0292,9.191569
16,11,0,32.91624,1083.479,4.008138
11,10,0,19.36084,374.842,7.888464
12,11,1,18.42998,339.6643,7.170966
18,10,0,28.49798,812.1346,5.262355
13,10,1,30.73388,944.5712,3.998553
11,9,0,9.072627,82.31256,7.622087
15,10,0,33.80901,1143.049,1.502405
14,9,0,32.09794,1030.278,2.484205
13,11,1,10.90443,118.9065,9.043508
10,9,0,14.53844,211.3663,9.625595
17,10,0,26.0353,677.8368,4.857035
11,11,0,7.294875,53.21519,9.695018
16,11,1,11.92884,142.2972,11.17798
11,11,1,34.16884,1167.51,1.345923
12,12,0,15.24553,232.4262,11.67346
11,11,1,32.15971,1034.247,3.526182
17,11,0,8.187995,67.04326,10.35436
10,10,1,33.11539,1096.629,2.50531
12,11,1,21.56548,465.0697,8.873206
12,10,0,26.46196,700.2351,3.948948
11,11,1,27.27264,743.797,6.647449
16,10,1,20.28353,411.4216,10.09551
11,10,0,1.294064,1.674602,8.634718
15,11,0,23.87127,569.8374,5.733654
16,10,1,24.26335,588.71,7.741337
12,10,1,22.53017,507.6086,6.618123
12,9,0,9.995545,99.91093,8.546484
11,11,0,29.66102,879.7764,4.040024
16,9,0,9.292877,86.35757,8.515937
11,11,0,5.260839,27.67643,9.359773
12,12,0,33.31881,1110.143,-1.0335
13,10,0,7.414763,54.97872,7.693216
10,10,0,20.82079,433.5053,7.518483
11,10,1,1.682683,2.831422,9.275096
17,9,0,11.84878,140.3936,8.423776
14,12,0,24.52265,601.3602,4.081245
15,11,0,27.80852,773.3135,3.81661
14,11,0,21.55663,464.6883,7.055858
15,11,1,11.08825,122.9494,9.901978
12,11,1,8.760487,76.74612,7.002846
11,11,1,11.15906,124.5247,9.03768
13,9,1,27.55083,759.0485,6.200975
9,11,1,2.544001,6.471939,7.383582
18,10,1,30.76214,946.3091,2.454502
15,9,0,22.43601,503.3745,6.248738
11,11,0,2.577584,6.643939,8.94724
14,10,0,6.694817,44.82057,9.074666
13,10,0,13.83689,191.4594,5.575552
13,10,0,26.7553,715.8463,5.509885
10,10,0,19.82554,393.0522,5.338557
9,9,1,22.35196,499.6099,5.70962
11,11,1,7.333605,53.78176,10.00082
10,10,0,14.27538,203.7865,9.947716
11,10,0,21.51684,462.9745,6.199658
15,12,1,1.036432,1.074192,10.28558
17,11,0,11.07901,122.7445,8.096066
15,10,1,12.4653,155.3837,10.28984
16,9,1,2.661468,7.083412,10.06134
10,9,0,28.17599,793.8867,1.897885
18,11,1,27.97284,782.4799,6.73912
12,11,0,8.27751,68.51717,9.069479
14,11,1,8.028965,64.46428,9.521883
14,10,0,19.89034,395.6258,5.78338
9,9,1,1.55154,2.407275,7.940916
9,9,0,15.27584,233.3513,6.657278
10,10,1,1.855632,3.44337,8.792634
13,12,1,4.406918,19.42092,9.802263
16,10,0,21.98204,483.2101,5.546542
16,10,1,20.52022,421.0793,7.630039
11,11,0,20.91028,437.2399,6.226267
17,10,0,34.77425,1209.248,4.187038
12,11,0,9.094678,82.71317,7.571682
18,10,1,10.31553,106.4102,12.78887
11,11,0,25.11351,630.6884,5.428135
11,10,1,27.76792,771.0574,3.327193
12,11,0,32.4701,1054.307,.4300722
12,12,1,7.605313,57.84078,8.308659
15,10,0,1.917784,3.677894,9.15059
12,10,1,16.52592,273.106,8.222436
10,10,1,18.95639,359.3446,7.34591
17,10,1,33.58372,1127.866,4.192686
12,12,1,17.31198,299.7046,8.081577
14,11,0,18.12996,328.6955,5.595093
11,11,0,19.69381,387.8461,6.988073
17,11,0,22.29203,496.9346,7.516976
13,10,1,13.27118,176.1241,11.1948
18,10,1,18.76359,352.0724,7.453752
10,10,1,30.96175,958.6299,1.730531
12,12,1,23.4238,548.6742,7.690914
11,10,1,20.40475,416.3539,7.027353
13,9,1,8.344888,69.63715,9.299215
14,10,0,24.7021,610.1936,5.531322
17,9,0,11.65883,135.9283,8.790648
15,10,1,12.83029,164.6164,9.379806
15,10,1,27.70797,767.7316,3.287035
12,12,0,9.538657,90.98598,10.0671
13,12,1,28.95852,838.5961,5.339431
9,9,1,26.75309,715.728,4.975357
16,12,1,9.332196,87.08989,9.520591
11,11,1,7.585409,57.53843,9.388498
13,12,1,22.43984,503.5465,8.396626
16,10,0,26.23105,688.0679,3.583345
10,9,1,27.46634,754.4,4.270288
9,9,0,1.57977,2.495674,8.663163
10,10,1,31.23481,975.6136,5.183092
17,12,0,16.51127,272.622,7.407553
16,10,0,24.78268,614.1811,3.775153
11,11,0,1.448189,2.097252,7.588939
13,10,1,25.48013,649.2369,5.259274
12,11,0,19.82162,392.8965,8.698558
13,10,1,4.132307,17.07596,9.630152
10,9,0,27.68449,766.431,6.077249
12,12,0,1.521962,2.316368,11.24406
15,12,0,13.01773,169.4612,7.882982
12,10,0,13.23976,175.2912,7.012527
15,10,0,29.31788,859.5379,4.440069
11,10,1,13.57657,184.3231,5.8488
15,11,0,5.616752,31.5479,10.18408
12,12,0,7.784655,60.60085,7.608915
12,12,0,9.296417,86.42337,10.10041
16,10,1,9.522523,90.67844,11.31616
17,11,0,2.301637,5.297534,9.136609
13,11,1,33.69566,1135.397,2.639683
10,9,0,18.74901,351.5255,6.015901
15,11,0,13.89091,192.9573,8.11896
11,11,0,30.09592,905.7644,6.286814
12,11,1,30.6979,942.3608,3.21495
16,10,0,16.68162,278.2765,6.982141
18,11,1,32.95087,1085.76,4.467979
10,10,0,18.08072,326.9123,7.757415
13,10,0,10.67332,113.9197,8.055715
10,10,1,28.7419,826.0967,4.300961
14,12,0,11.61075,134.8096,9.855215
11,11,1,32.58252,1061.621,3.888097
14,12,0,15.47239,239.3947,7.076514
13,11,0,31.60709,999.0084,2.583639
15,11,0,25.86184,668.8347,5.664959
14,11,1,2.199925,4.83967,10.84497
9,9,1,7.609877,57.91023,9.525441
12,12,0,7.570567,57.31348,8.908023
10,10,0,25.65549,658.2043,4.088213
15,10,0,11.9405,142.5756,7.119583
12,12,0,14.55395,211.8175,5.850641
10,10,1,34.69387,1203.665,.7955207
9,9,1,28.12572,791.0561,6.505086
15,12,0,3.614277,13.063,9.045918
11,11,0,24.80704,615.3894,3.223264
13,10,1,14.53591,211.2928,9.385672
10,10,0,28.93091,836.9977,4.501705
16,9,0,6.846837,46.87917,10.83905
12,11,0,5.023333,25.23388,8.737234
15,10,1,3.284919,10.79069,8.228831
11,11,1,22.91915,525.2873,6.335777
11,10,1,5.313481,28.23308,13.07042
17,12,1,4.978477,24.78523,12.76502
13,10,1,32.0846,1029.422,3.655783
11,11,0,2.241096,5.022511,9.906322
12,12,0,5.267622,27.74784,6.403017
16,10,1,33.70051,1135.724,2.796205
12,10,1,8.81545,77.71215,9.223926
16,10,0,15.50759,240.4854,6.557487
11,11,0,30.91443,955.7023,2.343971
15,9,0,5.034703,25.34824,7.19958
11,11,1,22.6302,512.1259,7.784955
10,10,1,22.54364,508.2158,8.06387
16,11,0,23.87914,570.2136,4.049627
15,10,0,6.007762,36.0932,7.602793
11,11,1,23.61397,557.6197,5.545695
10,10,0,20.71721,429.2027,5.833968
10,10,1,15.64147,244.6554,11.23466
14,11,0,27.33479,747.1908,5.481133
11,11,0,6.354345,40.3777,8.762446
14,10,1,9.519973,90.62988,12.70367
12,11,1,20.22893,409.2096,9.508181
13,11,1,21.73551,472.4326,5.632835
16,10,1,20.22888,409.2077,8.915553
9,9,1,29.76619,886.0261,3.301225
14,11,0,7.465211,55.72938,8.451435
16,11,0,21.94938,481.7752,7.288695
12,10,1,34.65465,1200.945,2.631792
11,11,0,11.34333,128.671,5.786767
12,9,1,22.34988,499.5171,4.554362
11,9,1,34.08321,1161.665,2.363983
18,9,1,21.7076,471.2198,12.24365
12,12,0,25.92884,672.3049,4.526154
12,9,0,26.25117,689.1239,5.118374
12,10,0,19.5167,380.9014,7.369374
13,12,0,11.52728,132.8781,8.86237
11,10,0,9.283897,86.19075,8.012138
18,10,1,12.38,153.2645,9.143465
16,11,0,30.9225,956.201,5.275571
11,11,1,16.91332,286.0604,9.725528
17,10,0,3.608245,13.01943,10.13602
11,11,1,22.38084,500.9021,5.963349
17,10,0,32.71115,1070.019,2.782866
13,10,1,7.938171,63.01456,9.30721
9,9,1,11.97341,143.3626,6.127763
13,10,1,23.48692,551.6355,7.986478
14,10,0,29.59581,875.9117,4.012582
11,11,0,30.96052,958.5538,.7075729
11,10,0,19.37078,375.2271,7.380384
12,12,0,1.772664,3.142338,9.488502
17,10,1,24.69946,610.0632,7.626791
16,10,1,11.68828,136.6158,10.69338
11,10,1,4.768268,22.73638,11.4893
11,10,1,34.42857,1185.326,2.340135
15,10,1,3.132062,9.809815,11.19148
15,12,0,34.77673,1209.421,.02893
12,11,1,27.86724,776.5829,6.166811
16,10,0,19.48804,379.7838,7.366228
13,9,1,13.0661,170.7231,9.76088
14,10,0,19.46632,378.9377,6.861547
17,10,1,27.29874,745.2211,7.263795
12,10,0,34.58675,1196.243,1.44393
18,11,1,20.08442,403.3841,7.891973
9,10,1,6.16805,38.04484,10.1716
13,10,1,23.48205,551.4066,7.50853
17,9,0,27.48223,755.2728,5.67122
14,11,1,16.41524,269.4601,9.301384
15,11,0,6.436334,41.42639,6.438275
17,9,0,19.83247,393.327,8.506292
16,11,0,15.91655,253.3365,7.664028
10,10,1,29.78498,887.1447,6.026016
11,11,1,16.16991,261.4659,5.813234
18,11,1,2.408254,5.799686,11.70614
11,11,1,7.25754,52.67188,11.23985
13,10,1,17.20046,295.8558,8.358794
14,12,1,25.71656,661.3416,8.277677
11,10,0,32.37725,1048.286,2.315925
12,11,1,15.26038,232.8793,9.417597
10,10,0,14.85958,220.8072,7.695819
10,9,1,18.18655,330.7506,8.567636
14,10,0,3.340132,11.15648,9.015032
11,11,1,32.03006,1025.925,4.226571
10,10,1,31.1006,967.2475,3.081363
14,12,0,18.05324,325.9196,7.89822
17,11,1,4.461646,19.90629,10.06097
14,10,0,34.29666,1176.261,1.33873
12,12,0,3.764886,14.17437,6.384433
17,12,1,30.89245,954.3434,5.04003
13,9,0,30.20882,912.5729,4.278276
12,10,1,17.63105,310.8541,10.19642
14,11,0,17.18216,295.2265,6.373742
14,9,0,3.172721,10.06616,8.490309
11,11,1,18.5739,344.9897,8.40179
11,11,0,17.27915,298.5691,8.084218
13,12,0,33.97493,1154.296,2.163004
18,10,0,28.5151,813.111,5.295202
15,10,0,6.322569,39.97488,8.378793
15,11,0,3.361839,11.30196,7.870816
16,12,1,28.30372,801.1005,7.12961
11,10,0,30.36139,921.8141,3.713469
14,12,0,14.74077,217.2903,6.63902
10,10,0,10.53083,110.8983,7.048175
15,11,0,3.209295,10.29957,7.500751
12,11,1,18.79398,353.2135,9.256799
13,12,1,4.359003,19.0009,11.03647
11,11,0,23.8286,567.8022,5.044609
11,12,1,26.78764,717.5776,5.410582
10,9,0,33.97382,1154.22,2.332898
14,9,1,29.34835,861.3258,2.315235
17,10,1,16.21951,263.0725,9.427472
11,11,1,28.01608,784.9009,7.352314
15,10,1,26.76917,716.5884,7.066477
12,9,0,26.91284,724.3011,3.201432
16,10,0,4.585095,21.0231,10.94608
16,9,0,34.56621,1194.823,.1142398
17,11,0,4.280005,18.31845,8.013487
13,10,0,28.87107,833.5388,3.433197
9,9,0,27.31993,746.3784,4.51061
9,9,1,28.10262,789.7572,4.057628
13,12,0,1.223932,1.498009,8.979312
12,12,1,9.219015,84.99024,9.41913
11,11,1,11.46573,131.4629,7.526114
12,12,1,16.06205,257.9894,8.716969
12,12,1,30.66209,940.1638,3.446951
11,10,0,3.866606,14.95064,9.48589
15,10,0,19.40504,376.5554,7.400894
11,11,0,34.81396,1212.012,.5657589
13,11,1,15.77508,248.8532,8.137437
16,11,1,27.11759,735.3636,5.51505
17,10,1,31.1431,969.8926,2.031375
10,10,1,9.313023,86.73239,7.64772
11,11,1,32.77986,1074.519,2.049348
16,9,0,10.3131,106.3601,8.025469
11,9,1,12.26119,150.3368,7.014557
16,9,0,18.95682,359.3609,7.256567
17,9,0,2.977891,8.867836,9.414525
13,11,1,18.60475,346.1368,9.456923
15,10,0,28.61971,819.0878,4.722949
17,11,1,20.60099,424.4009,8.852072
16,12,1,23.90149,571.2814,5.488939
14,12,0,14.92638,222.797,7.31788
16,11,0,1.598211,2.554279,10.02251
12,12,0,25.03229,626.6155,4.872526
11,10,1,4.114159,16.9263,8.44648
16,10,1,28.92935,836.9074,3.549431
16,10,1,16.99385,288.7909,10.01332
11,11,0,3.22163,10.3789,10.11335
12,9,1,28.57438,816.4954,6.230139
18,12,0,1.004631,1.009284,9.050822
10,10,0,18.00256,324.0922,7.651013
16,11,0,1.172717,1.375266,9.210171
15,11,1,14.19168,201.4037,8.848064
12,12,0,8.359382,69.87926,9.441515
17,12,0,20.9478,438.8102,5.785881
11,11,0,20.27919,411.2455,5.76125
11,11,0,2.84687,8.104667,7.478427
15,11,0,31.3871,985.1503,2.236737
13,11,1,2.056519,4.22927,9.314667
12,12,1,17.81648,317.4271,7.11642
9,9,0,13.29756,176.8252,9.439708
11,11,0,3.73014,13.91395,8.544869
17,12,1,14.21177,201.9745,8.204213
11,11,1,29.26951,856.7041,4.514787
17,11,1,33.12345,1097.163,3.977776
11,11,0,25.21629,635.8611,5.560678
16,11,1,21.22738,450.6016,7.391461
11,11,1,1.988333,3.95347,8.921074
11,12,1,20.00712,400.285,7.460688
16,9,1,18.77694,352.5734,7.908576
15,11,0,4.431205,19.63558,9.97988
18,10,1,25.94299,673.0388,7.466948
15,10,0,28.14153,791.9457,5.371726
13,9,1,7.3029,53.33235,12.59121
11,10,1,14.48821,209.9081,8.198632
17,11,1,21.45028,460.1147,7.441603
15,11,1,15.38236,236.6169,11.19001
